system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,ID,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,Target,WVP,.geo
00000000000000000e58_0,0.0414,0.0909,0.3414,0.3023,0.1178,0.1544,0.2062,0.2202,0.2081,0.2191,0.231,0.23,0.2563,711,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0118,0.0158,0.0211,1,0.1877,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.65675329092762,32.046364698387194]}"
00000000000000000e59_0,0.0414,0.1083,0.316,0.3058,0.121,0.1574,0.2106,0.2211,0.2123,0.217,0.2292,0.2268,0.2672,712,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0122,0.0161,0.0215,1,0.184,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.659538068308386,32.04438840476213]}"
00000000000000000e5a_0,0.0414,0.026,0.2127,0.1226,0.0526,0.0938,0.078,0.1317,0.3069,0.3841,0.3696,0.4043,0.4089,713,6.0E-4,0.0,0.0,0.0,0.0,4.0E-4,0.0054,0.0096,0.008,1,0.202,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.66636526446769,32.04259177419389]}"
00000000000000000e5b_0,0.0414,0.0346,0.214,0.1239,0.0524,0.0899,0.0653,0.1294,0.3349,0.421,0.4168,0.4444,0.4272,714,5.0E-4,0.0,0.0,0.0,0.0,4.0E-4,0.0053,0.0092,0.0067,1,0.208,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.669509367962114,32.039717165284706]}"
00000000000000000e5c_0,0.0414,0.0235,0.1913,0.1109,0.0417,0.0778,0.065,0.1182,0.3072,0.3935,0.4152,0.4204,0.4263,715,6.0E-4,0.0,0.0,0.0,0.0,4.0E-4,0.0043,0.0081,0.0067,1,0.204,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.670497514774645,32.03297980065381]}"
00000000000000000e5d_0,0.0414,0.0417,0.278,0.2201,0.1176,0.1636,0.1892,0.2098,0.3102,0.3743,0.3728,0.4034,0.4136,716,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0113,0.0168,0.0193,1,0.2099,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.66915004184847,32.026332267551325]}"
00000000000000000e5e_0,0.0414,0.0169,0.1815,0.0965,0.0268,0.0588,0.0402,0.0899,0.2929,0.4093,0.4192,0.4375,0.441,717,4.0E-4,0.0,0.0,0.0,0.0,4.0E-4,0.0028,0.006,0.0042,1,0.2063,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.67328229215541,32.0230983325285]}"
00000000000000000e5f_0,0.0447,0.07045,0.2785,0.18805,0.06365,0.113,0.09455,0.18035,0.3475,0.38605,0.3762,0.39155,0.35195,718,0.0,0.0,0.0,0.0,0.0,4.0E-4,0.0066,0.01155,0.0096,1,0.2118,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.885554193792856,31.960395925696954]}"
00000000000000000e60_0,0.0414,0.0375,0.1253,0.1078,0.0545,0.1158,0.0771,0.1632,0.1263,0.1245,0.0716,0.1219,0.0692,719,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0056,0.0117,0.0079,1,0.2442,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.87917615527561,31.973690991901922]}"
00000000000000000e61_0,0.0414,0.046,0.2411,0.1573,0.0565,0.1038,0.0862,0.1511,0.3382,0.4236,0.4328,0.4481,0.4513,720,0.0,0.0,0.0,0.0,0.0,4.0E-4,0.0059,0.0106,0.0088,1,0.21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.7453271779418,31.973690991901922]}"
00000000000000000e62_0,0.0414,0.023,0.224,0.1336,0.0367,0.0783,0.0658,0.118,0.3242,0.4224,0.426,0.4495,0.4442,721,6.0E-4,0.0,0.0,0.0,0.0,4.0E-4,0.0038,0.008,0.0066,1,0.2115,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.7430813897315,31.97539779094175]}"
00000000000000000e63_0,0.05015,0.0459,0.22665,0.1489,0.08795,0.1361,0.1578,0.2074,0.23845,0.2636,0.2669,0.27475,0.2512,722,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0089,0.01385,0.01605,1,0.24575,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.57276081186244,32.047083350614486]}"
00000000000000000e64_0,0.05095,0.1154,0.37355,0.34415,0.1532,0.1999,0.2608,0.2834,0.2848,0.2955,0.2911,0.311,0.31265,723,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01545,0.0203,0.02545,1,0.2279,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.517873748002735,32.08373461420656]}"
00000000000000000e65_0,0.052,0.12675,0.4807,0.3726,0.1787,0.2546,0.357,0.3938,0.3896,0.40805,0.418,0.4419,0.4407,724,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01825,0.0254,0.0255,1,0.23635,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.50377019804206,31.945753386565805]}"
00000000000000000e66_0,0.0522,0.09495,0.4706,0.35685,0.1458,0.2156,0.3198,0.35925,0.35895,0.3843,0.3912,0.4181,0.40775,725,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0149,0.02195,0.0255,1,0.23405,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.50035659996241,31.94458557669645]}"
00000000000000000e67_0,0.0414,0.0623,0.2426,0.1412,0.0509,0.0908,0.0642,0.1232,0.3735,0.494,0.5084,0.5,0.4758,726,1.0E-4,0.0,0.0,0.0,0.0,4.0E-4,0.0054,0.0093,0.0069,1,0.2099,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.67579757495095,31.998214999158385]}"
00000000000000000e68_0,0.0414,0.0181,0.1954,0.111,0.0291,0.0669,0.0513,0.1004,0.2908,0.3764,0.386,0.4041,0.3964,727,7.0E-4,0.0,0.0,0.0,0.0,4.0E-4,0.0032,0.0068,0.0053,1,0.2159,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.6799298252579,32.00665916282911]}"
00000000000000000e69_0,0.0414,0.0442,0.2073,0.1079,0.046,0.0884,0.0642,0.1172,0.3313,0.4181,0.4232,0.4361,0.4472,728,6.0E-4,0.0,0.0,0.0,0.0,4.0E-4,0.0047,0.009,0.0065,1,0.2088,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.70499282168483,32.000550618897094]}"
00000000000000000e6a_0,0.0414,0.0233,0.2018,0.1061,0.038,0.0782,0.054,0.1082,0.3173,0.4135,0.4296,0.442,0.439,729,5.0E-4,0.0,0.0,0.0,0.0,4.0E-4,0.0039,0.008,0.0055,1,0.2181,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.71083187103161,32.00019129278345]}"
00000000000000000e6b_0,0.0414,0.0383,0.2712,0.2047,0.0874,0.1336,0.1526,0.2103,0.3123,0.3851,0.3964,0.4111,0.4161,730,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0089,0.0137,0.0156,1,0.2133,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.71352681688397,31.9975861784595]}"
00000000000000000e6c_0,0.0414,0.1481,0.4567,0.4387,0.1832,0.2412,0.3038,0.3329,0.3336,0.3566,0.3452,0.3617,0.35,731,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0188,0.0246,0.0255,1,0.2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.711460691730494,31.988243699504658]}"
00000000000000000e6d_0,0.0414,0.1406,0.4241,0.4066,0.1686,0.2196,0.2846,0.3028,0.3009,0.3146,0.3252,0.3267,0.3328,732,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.017,0.0224,0.0255,1,0.1955,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.71424546911126,31.98590807976595]}"
00000000000000000e6e_0,0.0414,0.1399,0.4231,0.4025,0.1594,0.2104,0.272,0.2903,0.2913,0.3107,0.3164,0.3184,0.3274,733,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0163,0.0214,0.0255,1,0.1998,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.71631159426474,31.984201280726122]}"
00000000000000000e6f_0,0.0414,0.1155,0.4196,0.4148,0.1582,0.2056,0.2624,0.2852,0.2864,0.3023,0.3064,0.3164,0.3154,734,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0161,0.021,0.0255,1,0.1991,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.70705894683831,31.98590807976595]}"
00000000000000000e70_0,0.0444,0.0427,0.193,0.1048,0.0516,0.0922,0.077,0.1276,0.3068,0.3921,0.3984,0.4133,0.4139,735,5.0E-4,0.0,0.0,0.0,0.0,4.0E-4,0.0053,0.0094,0.0079,1,0.2189,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.68675702141721,31.888261208382154]}"
00000000000000000e71_0,0.0441,0.0425,0.2189,0.1273,0.0571,0.093,0.0975,0.1434,0.2655,0.3394,0.3588,0.3757,0.3931,736,3.0E-4,0.0,0.0,0.0,0.0,4.0E-4,0.0059,0.0095,0.0099,1,0.2107,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.69322489146287,31.885925588643445]}"
00000000000000000e72_0,0.0414,0.0346,0.2378,0.1452,0.0356,0.0736,0.0599,0.1273,0.2867,0.3527,0.3568,0.3824,0.3721,737,0.0,0.0,0.0,0.0,0.0,4.0E-4,0.00415,0.0075,0.0061,1,0.1905,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.68990112491163,32.024445805454675]}"
00000000000000000e73_0,0.0414,0.019,0.2026,0.1083,0.0353,0.0852,0.0539,0.1219,0.3395,0.4193,0.4288,0.4405,0.4422,738,6.0E-4,0.0,0.0,0.0,0.0,4.0E-4,0.0036,0.0087,0.0053,1,0.1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.69331472299128,32.02471530003991]}"
00000000000000000e74_0,0.0414,0.1085,0.4043,0.3399,0.15,0.2138,0.2818,0.3263,0.3465,0.3674,0.382,0.3881,0.392,739,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0152,0.0218,0.0255,1,0.1843,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.68846382045704,32.03783070318806]}"
00000000000000000e75_0,0.0414,0.1186,0.3815,0.3143,0.154,0.2144,0.2668,0.3216,0.355,0.3757,0.3836,0.3943,0.3924,740,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0157,0.0218,0.0255,1,0.1838,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.69160792395145,32.036393398733466]}"
00000000000000000e76_0,0.0425,0.1317,0.3473,0.3189,0.151,0.191,0.2424,0.2631,0.2544,0.2664,0.2752,0.2763,0.3034,741,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0156,0.0195,0.0247,1,0.1914,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.62297663624472,32.02094237584661]}"
000000000000000007a9_0,0.0326,0.05285,0.26085,0.1793,0.0605,0.097,0.0925,0.13975,0.26545,0.31275,0.313,0.321,0.323,ID_9ZLHTVF6NSU7,0.0,0.0,0.0,0.0,0.0,4.0E-4,0.0062,0.00985,0.00935,3,0.2289,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.34873178267534,34.254872824395036]}"
000000000000000007aa_0,0.05125,0.1296,0.4511,0.40235,0.1892,0.2658,0.3398,0.3653,0.37495,0.3906,0.3992,0.40215,0.3979,ID_LNN7BFCVEZKA,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0193,0.0255,0.0255,3,0.21245,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.535570559099895,32.00971343479512]}"
000000000000000007b0_0,0.0336,0.0688,0.3223,0.2611,0.1425,0.1897,0.20795,0.20825,0.3004,0.33495,0.3464,0.353,0.3325,ID_B2WO8GOJOMY1,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01465,0.01955,0.0211,3,0.26595,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.38942546504596,34.305897132533026]}"
000000000000000007b1_0,0.0584,0.086,0.3371,0.3293,0.1094,0.1506,0.1932,0.2102,0.2147,0.2248,0.2334,0.2349,0.241,ID_ZMB4I2ZXYE4X,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0113,0.0153,0.0196,3,0.1752,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.246133374556585,32.33571205140209]}"
000000000000000007b2_0,0.03295,0.0428,0.26165,0.15915,0.03315,0.08155,0.0521,0.14235,0.36855,0.4246,0.44415,0.44385,0.4009,ID_K82JJ5PQCMXM,0.0,0.0,0.0,0.0,0.0,4.0E-4,0.0035,0.0083,0.00515,3,0.288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.74479899144364,34.14312240305057]}"
000000000000000007b3_0,0.04255,0.17495,0.4401,0.4283,0.2332,0.3024,0.3582,0.3669,0.36655,0.3777,0.3952,0.3883,0.3552,ID_OFRXD08BLP3X,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.02385,0.0255,0.02545,3,0.18875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.57904901885128,32.39104827290385]}"
000000000000000007b4_0,0.04675,0.12665,0.4251,0.3971,0.1704,0.2268,0.3,0.32675,0.3359,0.3493,0.3442,0.36355,0.3606,ID_IQ4IS9AL13PV,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0173,0.02305,0.0255,3,0.1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.35420070323616,32.39275507194368]}"
000000000000000007b5_0,0.03205,0.0255,0.25005,0.1623,0.0319,0.0743,0.0536,0.1223,0.29575,0.34465,0.3582,0.37145,0.3707,ID_5LACW9CE2OIB,0.0,0.0,0.0,0.0,0.0,4.0E-4,0.0034,0.00755,0.00555,3,0.2541,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.75261433441548,34.09811680731618]}"
000000000000000007b6_0,0.03335,0.1677,0.39495,0.3507,0.2207,0.2711,0.3048,0.32195,0.31635,0.32595,0.3224,0.32955,0.32655,ID_O6RIQWT1103E,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0224,0.0255,0.0255,3,0.261,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.37253713770451,34.30149538764084]}"
000000000000000007b7_0,0.0498,0.16595,0.3505,0.29955,0.1408,0.1819,0.2083,0.27805,0.30815,0.3199,0.3086,0.34055,0.34335,ID_X7ZL15DE59SA,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0141,0.0185,0.02115,3,0.2282,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.52955184669629,32.15182691274282]}"
000000000000000007b9_0,0.03375,0.15835,0.4136,0.3818,0.201,0.254,0.2746,0.3127,0.3272,0.3374,0.3344,0.34875,0.3462,ID_69V1K0KCHH3K,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.02025,0.02415,0.0249,3,0.2677,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.40784092837042,34.28829015296428]}"
000000000000000007ba_0,0.034,0.14205,0.40065,0.368,0.1938,0.2498,0.2809,0.3166,0.3209,0.33865,0.3264,0.3435,0.32715,ID_4TCAUXDQVWDC,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01955,0.0245,0.0255,3,0.28385,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.4250885818255,34.28595453322557]}"
000000000000000007bd_0,0.0337,0.04645,0.3037,0.21105,0.0674,0.1149,0.0979,0.18515,0.3635,0.41215,0.422,0.42295,0.40495,ID_YYRT70H41G2P,0.0,0.0,0.0,0.0,0.0,4.5E-4,0.0069,0.0118,0.01005,3,0.28595,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.40254086819411,34.299608925544185]}"
000000000000000007c0_0,0.03285,0.1177,0.33905,0.28025,0.1043,0.1555,0.16705,0.20495,0.3031,0.3411,0.3296,0.35285,0.33395,ID_4R7AXTGUE0LZ,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0104,0.01595,0.0171,3,0.27815,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.75899237293274,34.12946801073195]}"
000000000000000007c1_0,0.03345,0.0496,0.3063,0.23505,0.0419,0.08355,0.07715,0.15805,0.2881,0.34005,0.314,0.3541,0.35185,ID_QPIU2EE8ECJV,0.0,0.0,0.0,0.0,0.0,4.5E-4,0.00445,0.00855,0.00795,3,0.26895,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.37657955648305,34.298171621089594]}"
000000000000000007c3_0,0.03155,0.0543,0.2566,0.21395,0.0713,0.1064,0.11385,0.16515,0.20895,0.224,0.2163,0.2341,0.25365,ID_ZRV24EG5XCRS,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0076,0.01085,0.01165,3,0.22245,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.70105103710702,34.10305754137884]}"
000000000000000007c4_0,0.0329,0.1304,0.39445,0.3636,0.1713,0.2197,0.25265,0.2829,0.28295,0.29515,0.28855,0.3113,0.31865,ID_96KUYI7F37M3,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0175,0.0224,0.02545,3,0.24205,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.34172492345921,34.27733070649802]}"
000000000000000007c5_0,0.0325,0.11625,0.29795,0.25165,0.1381,0.1763,0.1939,0.2225,0.26375,0.28455,0.2957,0.294,0.2566,ID_XGIY5UACMRGZ,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0141,0.018,0.01965,3,0.24245,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.33229261297596,34.252627036184734]}"
000000000000000007c6_0,0.0478,0.11015,0.3713,0.33505,0.1416,0.1893,0.2617,0.2875,0.28515,0.30035,0.3036,0.31965,0.32255,ID_NP353BLDH5VB,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0145,0.0192,0.02545,3,0.19215,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.3980384891012,32.33265777943608]}"
000000000000000007c7_0,0.0559,0.1687,0.463,0.4372,0.2182,0.28,0.3472,0.4004,0.3851,0.3904,0.3632,0.4052,0.3492,ID_P68IT5PQBWN4,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0218,0.0255,0.0255,3,0.1825,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.25197242390336,32.40380434993835]}"
000000000000000007c8_0,0.0325,0.06925,0.323,0.24845,0.10645,0.1471,0.1664,0.21405,0.29565,0.32375,0.3359,0.34055,0.3308,ID_HKXX3VF75B9A,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01085,0.01495,0.01685,3,0.25365,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.33795199926591,34.257657601775804]}"
000000000000000007cc_0,0.0335,0.1555,0.3941,0.344,0.1805,0.2391,0.2547,0.2905,0.326,0.3508,0.3544,0.35915,0.3524,ID_YL3LEIC5FEHE,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01815,0.02145,0.02135,3,0.26845,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.38726950836407,34.29475802300994]}"
000000000000000007ce_0,0.05095,0.11535,0.41555,0.3794,0.1888,0.2542,0.3334,0.32775,0.33495,0.3572,0.39,0.36265,0.3638,ID_7H8Z9T4K19RP,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01925,0.0253,0.0254,3,0.22055,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.54302657595808,32.03378828440952]}"
000000000000000007d1_0,0.03285,0.09475,0.27925,0.22895,0.0913,0.14495,0.1686,0.1951,0.24575,0.27385,0.2592,0.28435,0.2966,ID_V0K0PRQ0YYFG,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.00945,0.01465,0.01725,3,0.21715,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.33355025437373,34.28173245139021]}"
000000000000000007d2_0,0.05105,0.1135,0.41835,0.39,0.1499,0.2031,0.2761,0.30355,0.30945,0.32405,0.32495,0.34625,0.339,ID_SXUS5SG4PCKK,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0154,0.02065,0.0255,3,0.22335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.43001851321585,32.168445745499035]}"
000000000000000007d4_0,0.0473,0.0445,0.24195,0.16795,0.058,0.0939,0.0988,0.15715,0.3202,0.3713,0.368,0.39615,0.3922,ID_LGYKT204VNP1,4.0E-4,0.0,0.0,0.0,0.0,4.0E-4,0.00585,0.0097,0.01,3,0.2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.48059366371178,32.29420988527577]}"
000000000000000007d5_0,0.0629,0.0828,0.3624,0.3459,0.1058,0.1576,0.2092,0.2324,0.2292,0.2475,0.2468,0.2664,0.2585,ID_AXLV8Y8C2UU3,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0109,0.016,0.0211,3,0.1818,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.23786887394268,32.23671770709212]}"
000000000000000007d6_0,0.04775,0.08505,0.2538,0.2223,0.09155,0.1312,0.1798,0.19655,0.2112,0.2211,0.2136,0.2304,0.24185,ID_PZIN0M7SYCYF,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0094,0.01345,0.0184,3,0.1884,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.43289312212503,32.317027093492406]}"
000000000000000007d8_0,0.0501,0.066,0.28125,0.2233,0.1158,0.1748,0.21995,0.1881,0.2679,0.3025,0.348,0.32075,0.35805,ID_Y470KJSRB3J7,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0119,0.0178,0.02235,3,0.19365,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.48292928345049,32.20240206323875]}"
000000000000000007d9_0,0.0445,0.08385,0.4,0.3742,0.1249,0.181,0.2369,0.25455,0.25735,0.27145,0.2769,0.28975,0.28365,ID_X4KZ1ZYUY3IB,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0128,0.0183,0.0242,3,0.2002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.54491303805474,32.349366443720704]}"
000000000000000007da_0,0.03115,0.01935,0.1921,0.1085,0.0257,0.05115,0.03375,0.0852,0.26345,0.3351,0.31585,0.3567,0.34485,ID_QNZJZ40L608W,5.0E-5,0.0,0.0,0.0,0.0,4.0E-4,0.00245,0.00525,0.00325,3,0.23725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.69197805273741,34.098925291071886]}"
000000000000000007db_0,0.063,0.0688,0.3414,0.3172,0.0948,0.1594,0.2076,0.2259,0.2223,0.2412,0.2408,0.2585,0.2419,ID_QVQFOAF6UGOW,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0096,0.0161,0.0208,3,0.1726,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.271106539455104,32.214169993460715]}"
000000000000000007dd_0,0.03205,0.14345,0.4021,0.3666,0.2033,0.2552,0.2837,0.29615,0.30535,0.31675,0.3264,0.3261,0.32095,ID_WZJ0NPCOIEUE,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0204,0.0248,0.0255,3,0.2354,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.3161229378618,34.25693894954851]}"
000000000000000007de_0,0.03055,0.0769,0.25135,0.1915,0.079,0.1196,0.1249,0.18255,0.23935,0.26,0.27575,0.26455,0.2903,ID_WF0D7LW8T43V,3.0E-4,0.0,0.0,0.0,0.0,6.5E-4,0.00795,0.01215,0.0127,3,0.2263,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.69503232470342,34.07988100704855]}"
000000000000000007df_0,0.03375,0.17175,0.38315,0.3463,0.1751,0.2195,0.2527,0.2936,0.30785,0.318,0.3259,0.3404,0.3427,ID_9RMSW504CUDX,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0178,0.0224,0.0241,3,0.2692,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.41188334714894,34.299878420129424]}"
000000000000000007e0_0,0.04735,0.2254,0.44745,0.41165,0.2124,0.2663,0.3284,0.3513,0.3583,0.3686,0.3618,0.38015,0.4188,ID_WCRY9ABPEEDF,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.02165,0.0255,0.0255,3,0.2006,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.43010834474426,32.33122047498149]}"
000000000000000007e2_0,0.03175,0.1299,0.36135,0.331,0.1556,0.2055,0.23775,0.26065,0.2663,0.277,0.26765,0.2825,0.2856,ID_1N5L9OG7OMK3,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01585,0.021,0.0243,3,0.22955,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.75827372070543,34.0922777579694]}"
000000000000000007e3_0,0.0472,0.0879,0.38635,0.35205,0.1345,0.189,0.2654,0.2672,0.2685,0.2912,0.3252,0.3209,0.32295,ID_GJNUFJ3T2RZY,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0138,0.0193,0.0254,3,0.1814,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.46774775514887,32.316488104321934]}"
000000000000000007e4_0,0.0325,0.05185,0.23675,0.15135,0.0287,0.074,0.0469,0.1333,0.3269,0.3833,0.4038,0.3944,0.3321,ID_PHHF8580JP53,0.0,0.0,0.0,0.0,0.0,4.0E-4,0.00295,0.00765,0.0049,3,0.24835,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.34253340721493,34.249303269633494]}"
000000000000000007e5_0,0.0336,0.09115,0.2963,0.2234,0.0383,0.08305,0.05715,0.17695,0.33365,0.3779,0.407,0.40255,0.40055,ID_2SW2ALOD0PL3,0.0,0.0,0.0,0.0,0.0,4.5E-4,0.00405,0.00835,0.00575,3,0.27785,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.38646102460837,34.30392083890796]}"
000000000000000007e7_0,0.04965,0.0949,0.37685,0.3654,0.1198,0.1669,0.2348,0.26445,0.2726,0.2834,0.2962,0.29915,0.31055,ID_K723KVKYCA4J,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01225,0.0169,0.02385,3,0.2059,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.4973023279964,32.218212412239254]}"
000000000000000007ea_0,0.04515,0.07755,0.34375,0.29735,0.1092,0.1563,0.2008,0.23095,0.26125,0.2817,0.2698,0.2959,0.27855,ID_NDLIHPT9Q63A,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0111,0.01605,0.02035,3,0.2058,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.46217820038733,32.38673635954008]}"
000000000000000007eb_0,0.03275,0.1388,0.4085,0.37495,0.1649,0.2194,0.2589,0.3102,0.31225,0.32395,0.2911,0.3307,0.3335,ID_IQI38CL7WZFE,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01675,0.0219,0.0234,3,0.2462,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.35088773935723,34.27427643453202]}"
000000000000000007ee_0,0.066,0.1001,0.4033,0.331,0.098,0.1548,0.1996,0.2702,0.2988,0.3231,0.3094,0.3434,0.3538,ID_OHM4IIX56JNR,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0102,0.0156,0.0204,3,0.1923,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.22403481856724,32.12550627491812]}"
000000000000000007ef_0,0.04735,0.09395,0.41615,0.39165,0.1284,0.1818,0.2512,0.28025,0.28525,0.29825,0.301,0.31315,0.31085,ID_1S1XKME9RR8P,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01315,0.0185,0.0254,3,0.1863,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.43289312212503,32.47845435004868]}"
