system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,ID,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,Target,WVP,.geo
00000000000000000386_0,0.0206,0.1259,0.38695,0.3353,0.1516,0.2039,0.2392,0.2747,0.29885,0.31475,0.3269,0.3314,0.3399,ID_60K7SKOGNGNP,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0154,0.02075,0.02415,1,0.22535,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.41296132548989,34.297722463447535]}"
00000000000000000388_0,0.0346,0.04295,0.15155,0.13555,0.05565,0.08045,0.1062,0.1261,0.12955,0.1374,0.1351,0.1466,0.17875,ID_ECJWPE7J6LQG,4.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.00565,0.0082,0.0108,1,0.3187,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.265917528107856,14.402464371467259]}"
00000000000000000389_0,0.0215,0.0792,0.2961,0.298,0.0999,0.136,0.1958,0.2145,0.2208,0.2318,0.2352,0.2412,0.2412,ID_RWDNMXA19KUS,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0102,0.0139,0.0199,1,0.1231,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.40127242412402,32.26950621496248]}"
0000000000000000038b_0,0.05,0.0153,0.1834,0.1129,0.0284,0.0691,0.0701,0.1141,0.2266,0.254,0.243,0.2773,0.3305,ID_Y49NDKK6RL3U,2.0E-4,0.0,0.0,0.0,0.0,4.0E-4,0.0029,0.0068,0.0071,1,0.3128,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.296639910824744,14.346140003152964]}"
0000000000000000038c_0,0.0205,0.1509,0.36375,0.32715,0.1475,0.1997,0.2121,0.25365,0.2799,0.2918,0.29455,0.3074,0.30695,ID_PYCR05IA2YVN,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0152,0.02015,0.02165,1,0.2221,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.39553400897798,34.29610549593612]}"
0000000000000000038f_0,0.0219,0.0963,0.3801,0.3271,0.157,0.1966,0.2248,0.2572,0.2865,0.3028,0.3216,0.3191,0.3153,ID_MBTQ2UE1BPOL,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0162,0.02,0.0228,1,0.1822,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.29860578982148,34.239152306922946]}"
00000000000000000390_0,0.02035,0.0841,0.30515,0.2593,0.1304,0.1793,0.2013,0.23275,0.279,0.29785,0.3002,0.30715,0.3139,ID_TSJHODO5F07C,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01335,0.01825,0.02075,1,0.22335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.37181848547722,34.29260206632806]}"
00000000000000000391_0,0.0216,0.0826,0.3193,0.3253,0.103,0.1404,0.199,0.2197,0.2268,0.24,0.2462,0.2519,0.2574,ID_FURGK4AJ96OK,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0104,0.0144,0.0203,1,0.1226,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.50601598625236,32.26717059522377]}"
00000000000000000393_0,0.0204,0.0515,0.26855,0.23,0.0682,0.10185,0.1251,0.149,0.2146,0.2411,0.2543,0.25245,0.2572,ID_0NNHG3MCA9IY,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0068,0.01045,0.0128,1,0.1409,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.25879962006267,32.3666140971758]}"
00000000000000000394_0,0.02025,0.10325,0.3612,0.32285,0.1343,0.1722,0.2028,0.2423,0.2763,0.29585,0.298,0.30495,0.30755,ID_96J5XW6OWECO,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0139,0.0176,0.0206,1,0.22195,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.36939303421009,34.28667318545287]}"
00000000000000000396_0,0.0213,0.0947,0.3015,0.3028,0.1064,0.145,0.2064,0.2232,0.2272,0.2441,0.2418,0.2527,0.2712,ID_0XFW2K5YRDNZ,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0107,0.0147,0.0209,1,0.1183,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.42543710526684,32.28504706937775]}"
00000000000000000398_0,0.0192,0.0484,0.1923,0.105,0.0544,0.0874,0.0646,0.1146,0.2958,0.3565,0.3516,0.3753,0.3673,ID_K0YYOZSANR8S,0.0,0.0,0.0,0.0,0.0,4.0E-4,0.0057,0.009,0.0066,1,0.3152,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.172133412445774,14.515831760323142]}"
00000000000000000399_0,0.021,0.10185,0.34395,0.33605,0.1278,0.1728,0.2315,0.247,0.246,0.25685,0.2682,0.27055,0.2771,ID_KY8XO7N2P6VD,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01295,0.0176,0.02355,1,0.125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.278023567142824,32.137633531253734]}"
0000000000000000039a_0,0.0196,0.08095,0.24715,0.20175,0.09805,0.1284,0.1524,0.1599,0.1978,0.2182,0.2227,0.24265,0.2602,ID_ISQVJW9ATJQ3,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.00985,0.01305,0.0156,1,0.2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.31288900283899,34.24894394351985]}"
0000000000000000039b_0,0.0203,0.109,0.3562,0.32105,0.1475,0.1999,0.2341,0.2554,0.27555,0.2956,0.2958,0.3099,0.31635,ID_IU71LWOGFPFR,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0151,0.0204,0.0238,1,0.2213,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.37577107272735,34.285774870168744]}"
0000000000000000039f_0,0.0201,0.0207,0.15275,0.07435,0.03285,0.0519,0.03755,0.06555,0.25355,0.3408,0.3548,0.34175,0.34305,ID_5BMA9W7D2IL0,0.0,0.0,0.0,0.0,0.0,4.0E-4,0.0034,0.0053,0.00375,1,0.1481,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.27245401238128,32.35888858573237]}"
000000000000000003a1_0,0.02095,0.09495,0.3585,0.29195,0.1541,0.218,0.2419,0.25845,0.32285,0.3542,0.33765,0.36085,0.31415,ID_GZIZMPT4FI0Q,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01575,0.0222,0.02465,1,0.2558,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.7662687267341,34.162076855545486]}"
000000000000000003a2_0,0.0499,0.0107,0.1308,0.1112,0.0165,0.0449,0.0712,0.0965,0.0952,0.1065,0.1046,0.1172,0.1389,ID_KZ5AZ8S0YJH5,2.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.0019,0.0046,0.0074,1,0.3389,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.44800603619888,14.230347163029958]}"
000000000000000003a3_0,0.02005,0.0649,0.2906,0.23795,0.1173,0.1528,0.1724,0.194,0.24295,0.26645,0.2926,0.2801,0.293,ID_NF3FVY8MP322,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0118,0.0157,0.01765,1,0.21075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.36067937595413,34.26906620588412]}"
000000000000000003a6_0,0.0216,0.1098,0.4014,0.3962,0.1412,0.2,0.27,0.2983,0.3019,0.3117,0.3116,0.3218,0.319,ID_FCSVP83LEJJR,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0144,0.0205,0.0255,1,0.1328,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.30874594985971,32.074481966780134]}"
000000000000000003a7_0,0.05,0.0322,0.1495,0.1303,0.0422,0.0781,0.1082,0.1249,0.1218,0.1246,0.136,0.1337,0.195,ID_NGNMAFMTAS3K,4.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.0042,0.0079,0.0109,1,0.3389,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.25100549439147,14.35611130280669]}"
000000000000000003ac_0,0.02045,0.1248,0.3953,0.349,0.188,0.2451,0.2853,0.28505,0.3195,0.34825,0.3672,0.3562,0.33195,ID_KYS0NKJWMYWM,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01935,0.025,0.0255,1,0.22975,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.39733063954621,34.295207180652]}"
000000000000000003ad_0,0.0214,0.0696,0.2524,0.1698,0.0555,0.0849,0.0772,0.1308,0.2436,0.293,0.2984,0.3162,0.2993,ID_4GKHHEF1BLUX,0.0,0.0,0.0,0.0,0.0,4.0E-4,0.0057,0.0086,0.0079,1,0.2035,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.65784207194088,34.09048112740116]}"
000000000000000003ae_0,0.02105,0.1335,0.41905,0.39275,0.1892,0.2486,0.2957,0.32295,0.33845,0.35265,0.35515,0.36255,0.34455,ID_BCIXULACS2IB,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01945,0.0249,0.0255,1,0.2569,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.77624002638782,34.173754954239044]}"
000000000000000003b1_0,0.0346,0.0534,0.18135,0.13335,0.06425,0.10145,0.1139,0.14315,0.1868,0.202,0.1881,0.21605,0.2052,ID_8HIWVY2XERCV,2.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.0066,0.0104,0.01155,1,0.3187,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.53514261875848,14.464807452185152]}"
000000000000000003b3_0,0.0216,0.0603,0.2207,0.1776,0.0677,0.1023,0.1222,0.1556,0.2171,0.2367,0.2404,0.2469,0.2591,ID_GRW2Y6U9U2FZ,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0071,0.0104,0.0124,1,0.134,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.432533796011384,32.26726042675218]}"
000000000000000003b7_0,0.0201,0.1058,0.2861,0.2666,0.125,0.1593,0.1907,0.21795,0.22975,0.2385,0.2393,0.24565,0.2527,ID_IEJC9L2RTOMB,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01265,0.0164,0.0194,1,0.1313,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.20508036607232,32.31819490336176]}"
000000000000000003b8_0,0.0346,0.04645,0.13605,0.1216,0.0503,0.0742,0.1033,0.12225,0.1197,0.1277,0.12075,0.1388,0.1603,ID_C4DVCV5HGA9V,7.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.00515,0.00765,0.01055,1,0.3187,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.26690567492039,14.390696441245293]}"
000000000000000003b9_0,0.021,0.0171,0.1695,0.0951,0.0319,0.058,0.047,0.0792,0.2469,0.3254,0.3284,0.3303,0.3498,ID_PFUEAL1TP1KC,0.0,0.0,0.0,0.0,0.0,4.0E-4,0.0033,0.0058,0.0047,1,0.1432,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.400553771896725,32.247138164387906]}"
000000000000000003bc_0,0.0208,0.03275,0.17055,0.104,0.03625,0.06195,0.0522,0.0816,0.24345,0.3068,0.3226,0.3149,0.3192,ID_DJBGTT56FHQO,0.0,0.0,0.0,0.0,0.0,4.0E-4,0.0037,0.00635,0.00535,1,0.19005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.29024065500685,32.32681873008931]}"
000000000000000003bd_0,0.0346,0.04455,0.2333,0.1867,0.07445,0.1084,0.1383,0.1677,0.1979,0.2159,0.2166,0.23105,0.20225,ID_1L2IDTM3PWLE,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0075,0.01105,0.0141,1,0.3454,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.318828298342495,14.431390123615907]}"
000000000000000003c2_0,0.0499,0.0287,0.2491,0.1768,0.067,0.1144,0.1482,0.2041,0.2355,0.2554,0.254,0.279,0.2773,ID_7E5U23Y4RRR5,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.007,0.0117,0.0151,1,0.3345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.56882944191295,14.308590424276767]}"
000000000000000003c5_0,0.05,0.0248,0.152,0.1388,0.0311,0.0572,0.0912,0.1018,0.0874,0.095,0.0944,0.1102,0.1661,ID_V8DM87TQL4EC,2.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.0034,0.0058,0.0092,1,0.3389,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.21354574704369,14.377491206568735]}"
000000000000000003c8_0,0.0216,0.0889,0.31,0.3149,0.1098,0.1494,0.198,0.2147,0.2204,0.2311,0.239,0.2416,0.2458,ID_J8E18K16JZKX,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0114,0.0152,0.0201,1,0.1346,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.40944709320951,32.21533780333007]}"
000000000000000003c9_0,0.0216,0.0992,0.3228,0.3221,0.1244,0.1674,0.2276,0.247,0.2472,0.259,0.2648,0.2667,0.2737,ID_CMDWQMRHYCMG,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0126,0.0171,0.0232,1,0.1215,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.41977771897689,32.27390795985467]}"
000000000000000003ca_0,0.0207,0.0348,0.17765,0.12335,0.0439,0.0691,0.072,0.10135,0.2071,0.23565,0.2497,0.24015,0.24045,ID_LDA24UIZGIR5,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.00445,0.0071,0.00735,1,0.14365,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.23454510739144,32.27768088404797]}"
000000000000000003cb_0,0.0216,0.096,0.3088,0.299,0.1194,0.16,0.206,0.2217,0.2235,0.2332,0.238,0.2424,0.2507,ID_HFPTTZTE3OGP,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.012,0.0162,0.021,1,0.1195,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.31377651545078,32.20186307406828]}"
000000000000000003cc_0,0.0499,0.0468,0.1721,0.151,0.0769,0.109,0.1374,0.1558,0.1472,0.1511,0.1504,0.1712,0.1698,ID_V7UVYAZ7T4R2,6.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.008,0.0111,0.0141,1,0.3389,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.39446644526536,14.323592289521564]}"
000000000000000003d1_0,0.05,0.0442,0.2793,0.209,0.0839,0.1344,0.1726,0.2168,0.263,0.2794,0.2752,0.3098,0.2987,ID_USNUAPRGIGD7,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0089,0.0137,0.0175,1,0.3303,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.59200597624324,14.307422614407413]}"
000000000000000003d2_0,0.0201,0.02155,0.1969,0.107,0.03355,0.06585,0.0435,0.0977,0.25705,0.3047,0.3151,0.31315,0.32005,ID_H0U4MQ7F0ASS,0.0,0.0,0.0,0.0,0.0,4.0E-4,0.00335,0.00675,0.0044,1,0.1407,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.23149083542543,32.30633714161138]}"
000000000000000003d4_0,0.0346,0.03525,0.21875,0.115,0.03995,0.0852,0.05845,0.11345,0.3356,0.43885,0.4377,0.4621,0.40945,ID_W0E199C4KRRD,0.0,0.0,0.0,0.0,0.0,4.0E-4,0.00405,0.0088,0.0061,1,0.3284,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.22432553045312,14.43525287933762]}"
000000000000000003d6_0,0.03455,0.0373,0.1779,0.14765,0.05535,0.0847,0.1087,0.1298,0.14965,0.16375,0.162,0.1753,0.22405,ID_CWASKRT2T2ZF,0.0,0.0,0.0,0.0,0.0,7.0E-4,0.00565,0.0087,0.0112,1,0.3187,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.37569165582726,14.425012085098658]}"
000000000000000003d8_0,0.0216,0.113,0.3529,0.341,0.1376,0.1838,0.235,0.2533,0.2488,0.2607,0.271,0.2691,0.2788,ID_3B9RTQ7GH8P4,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0138,0.0187,0.0241,1,0.1276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.33668355519583,32.21524797180166]}"
000000000000000003d9_0,0.0192,0.0514,0.153,0.1309,0.0581,0.0797,0.1005,0.1182,0.1339,0.1436,0.1422,0.1525,0.1774,ID_MWIKJ8AA4CXH,3.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.0061,0.0081,0.0104,1,0.2985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.178152124849376,14.478821170617417]}"
000000000000000003dc_0,0.01965,0.0785,0.27255,0.20515,0.0806,0.1155,0.1273,0.17285,0.2721,0.30515,0.3053,0.32775,0.3294,ID_46ZXJKMEROXH,0.0,0.0,0.0,0.0,0.0,4.5E-4,0.0084,0.0117,0.01295,1,0.20675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.31809923148687,34.24687781836637]}"
000000000000000003dd_0,0.0213,0.0282,0.17,0.1026,0.0411,0.0726,0.0591,0.1244,0.2445,0.2819,0.2944,0.3026,0.3051,ID_07YIV2MFLU0W,3.0E-4,0.0,0.0,0.0,0.0,4.0E-4,0.0042,0.0074,0.006,1,0.1283,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.48364793567778,32.28127414518445]}"
000000000000000003df_0,0.02035,0.0728,0.35325,0.2867,0.10645,0.1589,0.20235,0.23555,0.26335,0.28245,0.2909,0.30255,0.30605,ID_OOO2GTH1KB0X,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01105,0.01625,0.02055,1,0.2143,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.75773473153497,34.11832890120887]}"
000000000000000003e0_0,0.021,0.1132,0.3964,0.37835,0.1428,0.2039,0.2774,0.30185,0.3042,0.31115,0.3123,0.3112,0.3158,ID_AN8HP0AR4IVZ,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0145,0.02075,0.0255,1,0.13425,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.17678343462256,32.19126295371567]}"
000000000000000003e1_0,0.0499,0.0254,0.199,0.149,0.0371,0.0656,0.091,0.1285,0.1642,0.1773,0.1597,0.1976,0.1986,ID_6U9MY0ASQUWB,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0039,0.0067,0.0091,1,0.3237,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.43569911680645,14.124884948674326]}"
000000000000000003e2_0,0.05,0.0254,0.1692,0.1486,0.0342,0.0624,0.0892,0.1049,0.099,0.1113,0.1148,0.128,0.1649,ID_P081JCA3JKBR,1.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.0037,0.0065,0.009,1,0.3389,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.32646397825751,14.281371471167947]}"
000000000000000003e4_0,0.0221,0.0459,0.2308,0.1598,0.0564,0.0878,0.0796,0.15,0.2556,0.2943,0.2922,0.312,0.3169,ID_ZCOC1XS3VNT8,1.0E-4,0.0,0.0,0.0,0.0,4.0E-4,0.0057,0.0091,0.0082,1,0.2002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.31414664423674,34.23942180150818]}"
000000000000000003e5_0,0.0346,0.03525,0.14775,0.13435,0.04165,0.06525,0.0979,0.1134,0.11315,0.1224,0.1189,0.132,0.1621,ID_XYNVY6OOQF99,3.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.0045,0.0066,0.00995,1,0.3187,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.232500199538606,14.449086934713062]}"
000000000000000003e7_0,0.0346,0.03175,0.12335,0.11685,0.0357,0.0585,0.08665,0.10035,0.095,0.10155,0.09925,0.11165,0.1428,ID_U6V5M93TOLD3,4.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.0036,0.0059,0.0088,1,0.3187,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.23753076512968,14.425191748155482]}"
000000000000000003e9_0,0.0199,0.12895,0.4148,0.3791,0.1836,0.2392,0.2895,0.3111,0.31155,0.326,0.3277,0.3361,0.3331,ID_S15FASZ530NV,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0186,0.0243,0.0255,1,0.2089,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.34127576581716,34.265832270861296]}"
000000000000000003eb_0,0.0216,0.0768,0.2745,0.2506,0.1019,0.1364,0.1892,0.199,0.2054,0.2229,0.2314,0.2334,0.2472,ID_V9QGJNU40IT6,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0102,0.014,0.0193,1,0.1224,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.44178644343781,32.25225856150738]}"
000000000000000003ec_0,0.02045,0.0662,0.22625,0.1455,0.05135,0.0833,0.07205,0.12395,0.2459,0.28445,0.2883,0.3148,0.30655,ID_WV4Y5CLCTAQG,2.5E-4,0.0,0.0,0.0,0.0,4.0E-4,0.0052,0.00855,0.0074,1,0.223,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.40119339526792,34.284876554884626]}"
000000000000000003ee_0,0.0499,0.0156,0.1957,0.1068,0.0151,0.0615,0.0378,0.1102,0.341,0.409,0.4042,0.4285,0.3839,ID_JZF8JDYQ5IVH,0.0,0.0,0.0,0.0,0.0,4.0E-4,0.0019,0.0062,0.0039,1,0.3547,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.27957192042647,14.269603540945981]}"
000000000000000003ef_0,0.05,0.0366,0.1706,0.1483,0.0451,0.0694,0.0982,0.1092,0.1023,0.1092,0.1145,0.1313,0.1793,ID_3GO143NHR60Y,1.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.0045,0.007,0.0099,1,0.3389,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.226750981720244,14.290085129423906]}"
000000000000000003f0_0,0.0201,0.01785,0.18665,0.09885,0.02925,0.05975,0.03135,0.0881,0.27735,0.3706,0.407,0.38975,0.3621,ID_LH4M704H2JP5,0.0,0.0,0.0,0.0,0.0,4.0E-4,0.00305,0.0061,0.00325,1,0.1542,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.26347085954009,32.33481373611797]}"
000000000000000003f1_0,0.0171,0.0847,0.2811,0.2139,0.0893,0.121,0.1172,0.1766,0.2578,0.2837,0.3183,0.304,0.2974,ID_Q039XZMWTLLN,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0094,0.0123,0.0119,1,0.1866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.31926704135623,34.25190838395744]}"
000000000000000003f2_0,0.0216,0.107,0.3286,0.3295,0.1274,0.1678,0.2138,0.2245,0.2328,0.2419,0.2442,0.2561,0.2587,ID_1XJO8AD6OGJH,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0133,0.017,0.0217,1,0.1245,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.30506285719482,32.11733160583263]}"
000000000000000003f4_0,0.0346,0.0308,0.2192,0.11505,0.04125,0.0992,0.0618,0.13685,0.37715,0.4632,0.4554,0.4782,0.45385,ID_3XW2HNOYXAQR,0.0,0.0,0.0,0.0,0.0,4.0E-4,0.0042,0.01015,0.00635,1,0.32365,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.22684081324866,14.437588499076332]}"
000000000000000003f8_0,0.0499,0.0227,0.2225,0.1163,0.0334,0.0804,0.0527,0.1196,0.3384,0.4215,0.4111,0.4385,0.4118,ID_QG41GDB5E9FS,0.0,0.0,0.0,0.0,0.0,4.0E-4,0.0035,0.0081,0.0055,1,0.3363,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.219564459447284,14.204385851318904]}"
000000000000000003f9_0,0.0207,0.0767,0.2605,0.195,0.06845,0.10125,0.09325,0.1482,0.25785,0.3002,0.31565,0.3087,0.29815,ID_DC2OH80ODACD,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.007,0.0104,0.00955,1,0.25215,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.75656692166561,34.14366139222104]}"
000000000000000003fa_0,0.0198,0.1299,0.38705,0.33865,0.1623,0.2078,0.2687,0.28805,0.30425,0.3237,0.3478,0.33635,0.3177,ID_3B6XBYOCLBL1,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0165,0.02115,0.02545,1,0.18435,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.33579604258402,34.2621491781964]}"
000000000000000003fb_0,0.0213,0.0732,0.2889,0.2935,0.0913,0.1288,0.182,0.1992,0.2023,0.2127,0.2215,0.2205,0.2253,ID_B0CJXMO11UO3,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0095,0.013,0.0185,1,0.1358,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.29446273684221,32.34667149786835]}"
000000000000000003fc_0,0.02075,0.1502,0.44455,0.40365,0.1969,0.2587,0.3047,0.33685,0.3427,0.3606,0.3518,0.3675,0.3611,ID_NPOVYKZ1N4TH,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.02,0.02545,0.0255,1,0.2386,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.42320211972886,34.30392083890796]}"
000000000000000003fe_0,0.0499,0.0397,0.1795,0.1494,0.0555,0.0837,0.1202,0.1445,0.1619,0.1718,0.1656,0.1825,0.2194,ID_TUGUMS0PXOWB,2.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.0057,0.0087,0.0123,1,0.3389,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.25531740775524,14.349643432761031]}"
000000000000000003ff_0,0.0499,0.0675,0.197,0.1554,0.0779,0.103,0.1288,0.1427,0.1294,0.1393,0.1427,0.1623,0.1942,ID_EJ286YZM1V6O,1.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.0084,0.0106,0.0131,1,0.3389,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.32296054864944,14.142222433657833]}"
00000000000000000403_0,0.02005,0.13035,0.4247,0.3953,0.1931,0.2528,0.3009,0.3179,0.31825,0.33655,0.3406,0.3453,0.32395,ID_1KG93CLVR7GF,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0198,0.02545,0.02545,1,0.2191,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.3401079559478,34.282451103617504]}"
00000000000000000404_0,0.0216,0.0986,0.3143,0.312,0.1226,0.1652,0.225,0.2434,0.2458,0.2527,0.2636,0.2644,0.2701,ID_90JBS9VNZ6FK,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0126,0.0168,0.023,1,0.1198,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.422023507187184,32.27390795985467]}"
00000000000000000406_0,0.0206,0.01775,0.18945,0.10515,0.0347,0.0639,0.04135,0.09275,0.2787,0.35435,0.3755,0.3634,0.37595,ID_Y6GBBIBIR5OP,0.0,0.0,0.0,0.0,0.0,4.0E-4,0.0035,0.0065,0.00415,1,0.1462,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.27604727351776,32.40389418146676]}"
00000000000000000407_0,0.0499,3.0E-4,0.2193,0.1044,0.018,0.0632,0.0358,0.0971,0.3667,0.4818,0.4673,0.513,0.4918,ID_UW3OFVW9SWCS,0.0,0.0,0.0,0.0,0.0,4.0E-4,0.0018,0.0065,0.0037,1,0.3432,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.53163918915041,14.181568643102267]}"
00000000000000000408_0,0.021,0.0759,0.2345,0.2509,0.0963,0.1218,0.155,0.167,0.164,0.173,0.1818,0.1775,0.1804,ID_FZXXLYIN599X,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01,0.0125,0.0158,1,0.1439,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.49254125699057,32.10637215936637]}"
