system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,ID,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,Target,WVP,.geo
00000000000000000dea_0,0.0192,0.0684,0.2369,0.1984,0.0907,0.1236,0.159,0.1782,0.1854,0.2101,0.2066,0.2296,0.2217,601,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0093,0.0126,0.0161,1,0.2979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.49480826250151,14.258284768366075]}"
00000000000000000deb_0,0.0192,0.0692,0.2429,0.1929,0.0891,0.1216,0.161,0.1902,0.1959,0.2168,0.2018,0.2419,0.23,602,2.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.0091,0.0124,0.0161,1,0.309,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.54691054898044,14.243462566178103]}"
00000000000000000dec_0,0.0192,0.0679,0.1839,0.16,0.0805,0.106,0.139,0.151,0.1542,0.1559,0.1644,0.1679,0.2013,603,3.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.0082,0.0108,0.0142,1,0.3075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.54807835884979,14.243462566178103]}"
00000000000000000ded_0,0.0192,0.0568,0.1664,0.1444,0.0673,0.0874,0.1114,0.1277,0.1281,0.1414,0.1368,0.1476,0.1667,604,2.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.007,0.0089,0.0114,1,0.3075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.54942583177598,14.243462566178103]}"
00000000000000000dee_0,0.0192,0.0632,0.2236,0.1937,0.1023,0.1404,0.19,0.1983,0.2084,0.213,0.2292,0.2257,0.2031,605,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0106,0.0143,0.0195,1,0.3398,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.55301909291245,14.24292357700763]}"
00000000000000000def_0,0.0192,0.074,0.238,0.1993,0.0965,0.1234,0.1644,0.1896,0.1971,0.2079,0.204,0.2227,0.2195,606,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0099,0.0126,0.0167,1,0.3228,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.55499538653751,14.242743913950807]}"
00000000000000000df0_0,0.0192,0.0676,0.1774,0.1598,0.0871,0.1072,0.13,0.1489,0.1515,0.1613,0.1544,0.1735,0.1825,607,6.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.0089,0.011,0.0133,1,0.3075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.568380284270894,14.235198065564203]}"
00000000000000000df1_0,0.0192,0.0705,0.1913,0.1724,0.09,0.1082,0.1332,0.1508,0.1543,0.1633,0.1586,0.1748,0.196,608,2.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.0092,0.011,0.0136,1,0.3075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.57125489318008,14.236365875433558]}"
00000000000000000df2_0,0.0192,0.0636,0.1508,0.1228,0.0687,0.0882,0.1078,0.1209,0.1235,0.1328,0.1266,0.1475,0.1735,609,7.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.007,0.009,0.011,1,0.3075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.57332101833355,14.236635370018794]}"
00000000000000000df3_0,0.0192,0.0735,0.1995,0.1798,0.0911,0.1126,0.1364,0.1555,0.1613,0.1738,0.1656,0.1815,0.1978,610,4.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.0092,0.0115,0.0139,1,0.3075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.57071590400961,14.236276043905146]}"
00000000000000000df4_0,0.0192,0.072,0.1757,0.1582,0.0851,0.1056,0.1302,0.1475,0.1525,0.1634,0.1588,0.1743,0.1998,611,7.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.0087,0.0109,0.0134,1,0.3075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.569637925668665,14.23412008722326]}"
00000000000000000df5_0,0.0192,0.0731,0.1925,0.1608,0.0841,0.106,0.1344,0.1657,0.172,0.1742,0.1566,0.1853,0.1968,612,2.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.0086,0.0108,0.0138,1,0.3066,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.56927859955502,14.231874299012961]}"
00000000000000000df6_0,0.0192,0.0745,0.2972,0.2375,0.0967,0.129,0.1648,0.2003,0.2267,0.2445,0.2324,0.268,0.26,613,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0099,0.0132,0.0168,1,0.3118,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.53891554295178,14.238881158229093]}"
00000000000000000df7_0,0.0192,0.0671,0.1801,0.1551,0.0781,0.1026,0.1312,0.1493,0.1588,0.1666,0.1566,0.1771,0.1928,614,4.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.008,0.0106,0.0135,1,0.3075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.539813858235895,14.24103711491098]}"
00000000000000000df8_0,0.0192,0.071,0.1852,0.164,0.0805,0.1032,0.1338,0.1526,0.1576,0.1652,0.1576,0.1749,0.2039,615,3.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.0083,0.0105,0.0136,1,0.3075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.541969814917785,14.244810039104282]}"
00000000000000000df9_0,0.0192,0.0586,0.1584,0.1462,0.0734,0.0922,0.12,0.1318,0.1369,0.1462,0.1418,0.1515,0.1575,616,6.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.0077,0.0095,0.0124,1,0.3075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.54376644548602,14.247325321899817]}"
00000000000000000dfa_0,0.0192,0.072,0.2314,0.1875,0.0941,0.1144,0.151,0.1852,0.1936,0.2064,0.1824,0.2198,0.2083,617,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0094,0.0117,0.0154,1,0.3243,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.53819689072448,14.253523697360242]}"
00000000000000000dfb_0,0.0192,0.0616,0.1514,0.1335,0.0684,0.0909,0.1164,0.1289,0.1317,0.1393,0.1334,0.1476,0.1783,618,7.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.007,0.0093,0.0119,1,0.3075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.53810705919607,14.251457572206766]}"
00000000000000000dfc_0,0.0192,0.0588,0.1404,0.1264,0.0692,0.0803,0.105,0.1146,0.1177,0.1265,0.1186,0.1292,0.1748,619,6.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.0071,0.0082,0.0107,1,0.3075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.536669754741474,14.249391447053291]}"
00000000000000000dfd_0,0.0192,0.0675,0.202,0.1761,0.0804,0.1076,0.1434,0.1606,0.1667,0.178,0.1794,0.1926,0.197,620,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0082,0.011,0.0146,1,0.3031,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.53586127098577,14.247684648013465]}"
00000000000000000dfe_0,0.0192,0.0606,0.1601,0.1451,0.0709,0.0918,0.117,0.1317,0.1369,0.1379,0.1364,0.1513,0.1739,621,4.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.0073,0.0094,0.0119,1,0.3066,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.535501944872124,14.258913589064958]}"
00000000000000000dff_0,0.0192,0.0634,0.1637,0.1432,0.072,0.0937,0.1218,0.1322,0.1361,0.1451,0.1382,0.1507,0.1836,622,6.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.0075,0.0096,0.0125,1,0.3075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.53406464041753,14.254332181115949]}"
00000000000000000e00_0,0.0192,0.0657,0.1729,0.1564,0.0764,0.1017,0.1298,0.137,0.1398,0.1494,0.151,0.1558,0.1788,623,2.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.0078,0.0103,0.0132,1,0.3075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.50585754049618,14.271939160684692]}"
00000000000000000e01_0,0.0192,0.0633,0.169,0.1509,0.0759,0.101,0.129,0.1424,0.1443,0.1537,0.1454,0.1609,0.1681,624,6.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.0079,0.0103,0.0131,1,0.3075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.50801349717806,14.272837475968812]}"
00000000000000000e02_0,0.0192,0.0614,0.1529,0.143,0.0702,0.0862,0.1136,0.1241,0.1247,0.1364,0.1284,0.1389,0.1672,625,4.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.0071,0.0089,0.0117,1,0.3075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.513583051939605,14.274095117366578]}"
00000000000000000e03_0,0.0192,0.0631,0.1721,0.1499,0.0791,0.105,0.1328,0.1462,0.149,0.1605,0.1542,0.1677,0.1653,626,6.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.0081,0.0107,0.0135,1,0.3075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.511696589842956,14.273645959724519]}"
00000000000000000e04_0,0.0192,0.0564,0.148,0.1394,0.0635,0.0838,0.1098,0.1201,0.1223,0.128,0.1238,0.1349,0.1557,627,5.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.0065,0.0086,0.0112,1,0.3075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.509989790803125,14.288647824969315]}"
00000000000000000e05_0,0.0192,0.0613,0.1593,0.1449,0.0678,0.0932,0.12,0.1328,0.1352,0.1408,0.1366,0.1489,0.169,628,4.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.0068,0.0095,0.0122,1,0.3075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.51241524207025,14.288917319554551]}"
00000000000000000e06_0,0.0192,0.062,0.1663,0.1517,0.0684,0.0945,0.1194,0.1344,0.1356,0.1427,0.1338,0.1486,0.1765,629,3.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.007,0.0097,0.0123,1,0.3075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.517355976132905,14.291432602350085]}"
00000000000000000e07_0,0.0192,0.0597,0.1879,0.159,0.0725,0.0906,0.1206,0.1369,0.1448,0.1601,0.1594,0.1747,0.1902,630,0.0,0.0,0.0,0.0,0.0,7.0E-4,0.0074,0.0093,0.0123,1,0.3075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.430668551215376,14.274184948894991]}"
00000000000000000e08_0,0.0192,0.0573,0.1863,0.1554,0.0697,0.0868,0.1146,0.129,0.1389,0.1541,0.1588,0.1762,0.177,631,0.0,0.0,0.0,0.0,0.0,7.0E-4,0.007,0.0089,0.0117,1,0.3075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.43327366553932,14.275442590292757]}"
00000000000000000e09_0,0.0192,0.0608,0.2005,0.1766,0.076,0.0986,0.1246,0.1405,0.1482,0.1638,0.1598,0.1751,0.1802,632,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0078,0.0102,0.0126,1,0.3075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.43498046457915,14.280922313525886]}"
00000000000000000e0a_0,0.0192,0.0586,0.1738,0.1587,0.079,0.0968,0.125,0.1345,0.1406,0.1511,0.1478,0.1596,0.1771,633,2.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.0078,0.0099,0.0129,1,0.3075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.43363299165297,14.284605406190776]}"
00000000000000000e0b_0,0.0192,0.0663,0.2463,0.1998,0.0807,0.101,0.1318,0.1573,0.1744,0.1918,0.1996,0.2144,0.198,634,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0082,0.0103,0.0134,1,0.319,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.43183636108473,14.289186814139786]}"
00000000000000000e0c_0,0.0192,0.067,0.1956,0.1752,0.0818,0.1007,0.1234,0.1389,0.1467,0.1604,0.155,0.1723,0.1746,635,1.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.0084,0.0102,0.0125,1,0.3075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.4286024260619,14.292241086105793]}"
00000000000000000e0d_0,0.0192,0.0662,0.2411,0.2138,0.0874,0.1104,0.1406,0.1721,0.1807,0.1952,0.183,0.2141,0.1841,636,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.009,0.0113,0.0143,1,0.3395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.43048888815855,14.2952953580718]}"
00000000000000000e0e_0,0.0192,0.0659,0.1528,0.1351,0.0618,0.078,0.109,0.1244,0.1224,0.1295,0.116,0.1309,0.1791,637,6.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.0065,0.0081,0.0112,1,0.3075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.42447017575495,14.311914190828011]}"
00000000000000000e0f_0,0.0192,0.0659,0.1658,0.1512,0.0745,0.0999,0.104,0.1233,0.1338,0.1493,0.1454,0.1606,0.184,638,7.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.0075,0.0102,0.0106,1,0.3075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.42222438754465,14.313351495282602]}"
00000000000000000e10_0,0.0192,0.0577,0.1455,0.132,0.0748,0.0909,0.1116,0.1228,0.123,0.1307,0.1344,0.1351,0.1513,639,6.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.0077,0.0093,0.0113,1,0.3075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.42698545855048,14.311195538600714]}"
00000000000000000e11_0,0.0192,0.0878,0.2568,0.2271,0.1078,0.1444,0.1784,0.1945,0.1939,0.2081,0.215,0.2186,0.2278,640,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.011,0.0147,0.0182,1,0.3091,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.38476464019686,14.275891747934818]}"
00000000000000000e12_0,0.0192,0.0746,0.2204,0.1978,0.0918,0.1154,0.1416,0.1591,0.1754,0.1855,0.195,0.1948,0.1873,641,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0095,0.0118,0.0144,1,0.3124,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.3850341347821,14.270771350815336]}"
00000000000000000e13_0,0.0192,0.0777,0.2106,0.1901,0.0908,0.1188,0.1426,0.1591,0.1623,0.1701,0.1702,0.1792,0.1924,642,0.0,0.0,0.0,0.0,0.0,7.0E-4,0.0093,0.0121,0.0145,1,0.3075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.385752787009395,14.267088258150446]}"
00000000000000000e14_0,0.0192,0.0809,0.229,0.2123,0.0991,0.1152,0.1426,0.1621,0.1639,0.1862,0.1718,0.1991,0.2072,643,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0101,0.0119,0.0145,1,0.3094,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.38862739591858,14.264393312298088]}"
00000000000000000e15_0,0.0192,0.0851,0.2505,0.2234,0.0971,0.1312,0.166,0.1842,0.1918,0.2003,0.1948,0.2158,0.2155,644,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01,0.0134,0.0169,1,0.3028,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.388447732861756,14.259542409763842]}"
00000000000000000e16_0,0.0192,0.082,0.2529,0.2246,0.105,0.1376,0.1736,0.1913,0.1942,0.2075,0.2126,0.2252,0.218,645,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0108,0.014,0.0177,1,0.3134,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.393298635396,14.261608534917317]}"
00000000000000000e17_0,0.0192,0.075,0.1927,0.1749,0.0866,0.1014,0.121,0.1367,0.1381,0.1469,0.1474,0.1587,0.1915,646,1.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.0088,0.0103,0.0122,1,0.3075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.395095265964244,14.261788197974141]}"
00000000000000000e18_0,0.0192,0.0658,0.2047,0.1852,0.0866,0.1046,0.1308,0.1415,0.1468,0.1582,0.157,0.1678,0.17,647,0.0,0.0,0.0,0.0,0.0,7.0E-4,0.0088,0.0107,0.0133,1,0.3075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.39473593985059,14.256847463911484]}"
00000000000000000e19_0,0.0192,0.0784,0.2171,0.1993,0.0904,0.1128,0.1398,0.1537,0.1556,0.1708,0.1648,0.1815,0.1967,648,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0091,0.0115,0.0142,1,0.2966,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.35799484473011,14.223609798399062]}"
00000000000000000e1a_0,0.0192,0.0735,0.2264,0.2096,0.0919,0.1172,0.1456,0.1597,0.1614,0.1749,0.1714,0.1878,0.184,649,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0094,0.0119,0.0147,1,0.3104,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.360779622110876,14.223250472285413]}"
00000000000000000e1b_0,0.0192,0.0709,0.2298,0.217,0.0931,0.1174,0.1486,0.1601,0.1666,0.1786,0.1848,0.1887,0.1807,650,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0096,0.012,0.0151,1,0.3106,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.36509153547465,14.22307080922859]}"
00000000000000000e1c_0,0.0192,0.07,0.2245,0.1998,0.0912,0.1148,0.1434,0.1565,0.1586,0.1732,0.1692,0.183,0.1789,651,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0092,0.0116,0.0146,1,0.3125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.36661867145765,14.224687776740005]}"
00000000000000000e1d_0,0.0192,0.0659,0.1955,0.1768,0.0739,0.0945,0.117,0.1318,0.1307,0.1429,0.1444,0.1537,0.1733,652,0.0,0.0,0.0,0.0,0.0,7.0E-4,0.0076,0.0097,0.0118,1,0.301,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.36661867145765,14.22998783691631]}"
00000000000000000e1e_0,0.0192,0.0699,0.2369,0.2191,0.0968,0.1224,0.1566,0.171,0.1748,0.1921,0.192,0.201,0.1881,653,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0098,0.0126,0.0161,1,0.3238,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.36643900840083,14.231784467484548]}"
00000000000000000e1f_0,0.0192,0.072,0.2285,0.2061,0.0845,0.1058,0.132,0.1561,0.1603,0.1733,0.1596,0.1895,0.1892,654,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0086,0.0108,0.0135,1,0.2971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.36590001923036,14.236725201547207]}"
00000000000000000e20_0,0.0192,0.0692,0.2169,0.1992,0.0865,0.108,0.1332,0.147,0.1507,0.1646,0.165,0.1739,0.1762,655,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0088,0.011,0.0136,1,0.2986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.365989850758766,14.241396441024628]}"
00000000000000000e21_0,0.0192,0.0839,0.22,0.1922,0.0987,0.1302,0.147,0.1621,0.1647,0.1745,0.1776,0.1816,0.2032,656,0.0,0.0,0.0,0.0,0.0,7.0E-4,0.0102,0.0132,0.0148,1,0.3075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.36203726350864,14.257027126968307]}"
00000000000000000e22_0,0.0192,0.0866,0.2166,0.1989,0.1026,0.1214,0.149,0.1622,0.1624,0.1706,0.1668,0.1744,0.2069,657,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0106,0.0124,0.0152,1,0.3053,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.36059995905405,14.25442201264436]}"
00000000000000000e23_0,0.0192,0.0877,0.2353,0.2186,0.1032,0.1244,0.146,0.1633,0.1647,0.1803,0.18,0.193,0.217,658,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0104,0.0127,0.0149,1,0.3081,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.36760681827018,14.260620388104785]}"
00000000000000000e24_0,0.0192,0.082,0.243,0.2173,0.1007,0.127,0.1562,0.172,0.1786,0.1942,0.1874,0.2045,0.2034,659,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0104,0.013,0.0158,1,0.2972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.36536103005989,14.260530556576374]}"
00000000000000000e25_0,0.0192,0.0808,0.2246,0.1935,0.0917,0.122,0.1406,0.1608,0.1642,0.1763,0.1682,0.1833,0.1916,660,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0095,0.0125,0.0143,1,0.3075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.36464237783259,14.257296621553543]}"
00000000000000000e26_0,0.0192,0.0742,0.2429,0.2108,0.0924,0.1184,0.1488,0.1649,0.1746,0.1943,0.1898,0.208,0.1856,661,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0095,0.0121,0.0151,1,0.3124,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.392220657055056,14.255140664871657]}"
00000000000000000e27_0,0.0192,0.0883,0.2599,0.2287,0.1024,0.1388,0.1694,0.1925,0.1946,0.2083,0.1998,0.2195,0.2233,662,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0105,0.0142,0.0173,1,0.3027,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.38772908063446,14.256937295439895]}"
00000000000000000e28_0,0.0192,0.0902,0.2613,0.2323,0.1058,0.1426,0.1722,0.1924,0.1961,0.2061,0.206,0.2212,0.2234,663,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0108,0.0145,0.0174,1,0.3014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.38476464019686,14.261878029502553]}"
00000000000000000e29_0,0.0192,0.0803,0.2261,0.2022,0.0935,0.1246,0.1478,0.1629,0.1661,0.1764,0.1734,0.1884,0.1909,664,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0095,0.0128,0.0152,1,0.2992,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.383686661855926,14.26636960592315]}"
00000000000000000e2a_0,0.0192,0.0737,0.2297,0.1989,0.091,0.1254,0.1576,0.1781,0.186,0.1982,0.2002,0.2118,0.2078,665,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0094,0.0127,0.0161,1,0.3091,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.381979862816095,14.294936031958152]}"
00000000000000000e2b_0,0.0192,0.074,0.2554,0.2027,0.093,0.1282,0.1598,0.1956,0.2076,0.2225,0.2182,0.2382,0.2306,666,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0095,0.0131,0.0163,1,0.3206,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.37335603608855,14.297990303924157]}"
00000000000000000e2c_0,0.0192,0.0638,0.1693,0.1473,0.0753,0.0966,0.123,0.1363,0.1393,0.1481,0.1444,0.1552,0.186,667,8.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.0077,0.01,0.0126,1,0.3075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.37111024787825,14.304817500083466]}"
00000000000000000e2d_0,0.0192,0.0619,0.1681,0.1584,0.0738,0.0979,0.1212,0.1372,0.14,0.1483,0.145,0.1573,0.184,668,4.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.0075,0.0099,0.0123,1,0.3075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.372727215389666,14.306524299123293]}"
00000000000000000e2e_0,0.0192,0.0737,0.2886,0.2312,0.0991,0.1302,0.1638,0.1944,0.2109,0.2256,0.2216,0.2474,0.2458,669,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0102,0.0133,0.0167,1,0.3188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.374074688315844,14.305176826197114]}"
00000000000000000e2f_0,0.0192,0.0673,0.2206,0.1804,0.0809,0.1126,0.1388,0.165,0.1788,0.1923,0.1924,0.2123,0.2038,670,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0083,0.0115,0.0142,1,0.2876,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.37425435137267,14.301942891174283]}"
00000000000000000e30_0,0.0192,0.0751,0.2063,0.1803,0.0886,0.1208,0.1496,0.1663,0.1747,0.1856,0.187,0.1953,0.2115,671,1.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.0091,0.0123,0.0152,1,0.3075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.37182890010555,14.298259798509394]}"
00000000000000000e31_0,0.0192,0.0687,0.1744,0.1527,0.0887,0.1056,0.1296,0.1461,0.1476,0.1543,0.1526,0.1662,0.1854,672,5.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.0088,0.0108,0.0131,1,0.3075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.350987985513974,14.318741386987318]}"
00000000000000000e32_0,0.0192,0.067,0.2024,0.1822,0.086,0.1118,0.1418,0.1606,0.1668,0.1725,0.165,0.1877,0.1938,673,0.0,0.0,0.0,0.0,0.0,7.0E-4,0.0089,0.0114,0.0145,1,0.3075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.35125748009921,14.32296346882268]}"
00000000000000000e33_0,0.0192,0.0801,0.2305,0.2071,0.0994,0.1288,0.17,0.181,0.1865,0.1952,0.197,0.21,0.235,674,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0101,0.0131,0.0174,1,0.2986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.35547956193457,14.325209257032979]}"
00000000000000000e34_0,0.0192,0.0695,0.1981,0.1887,0.0896,0.113,0.1368,0.155,0.1584,0.1709,0.1682,0.1791,0.1886,675,4.0E-4,0.0,0.0,0.0,0.0,7.0E-4,0.0092,0.0115,0.0139,1,0.3075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.35664737180392,14.322065153538562]}"
00000000000000000e35_0,0.0204,0.071,0.26015,0.20895,0.0811,0.1214,0.1314,0.1847,0.26065,0.29325,0.2995,0.30185,0.27475,676,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0083,0.0124,0.01335,1,0.15195,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.529821341281526,31.921768368479814]}"
00000000000000000e36_0,0.0204,0.10125,0.33985,0.30975,0.1349,0.1819,0.2366,0.2586,0.26165,0.2738,0.281,0.2833,0.2851,677,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0139,0.01855,0.02425,1,0.1324,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.5356603906283,31.918534433456983]}"
00000000000000000e37_0,0.0204,0.10965,0.341,0.28715,0.1241,0.1751,0.2277,0.2536,0.26565,0.2825,0.3052,0.2963,0.37605,678,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0126,0.01795,0.02315,1,0.11875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.538445168009076,31.91736662358763]}"
00000000000000000e38_0,0.0204,0.11015,0.37355,0.3059,0.1253,0.179,0.2275,0.29785,0.33615,0.3646,0.347,0.373,0.3638,679,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0129,0.01825,0.02315,1,0.14145,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.542218092202376,31.914492014678444]}"
